category_alias,category_title,yelp_id,yelp_name,yelp_rating,yelp_coordinates.latitude,yelp_coordinates.longitude,yelp_location.address1,yelp_location.city,yelp_distance,bike_lat,bike_lon,bike_id,free_bikes
seafood,Seafood,JNpi062fXUtd3lmGUSu-ww,Café Gandolfi,4.5,55.8580469,-4.2442038,64 Albion Street,Glasgow,662.2359098909691,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
british,British,JNpi062fXUtd3lmGUSu-ww,Café Gandolfi,4.5,55.8580469,-4.2442038,64 Albion Street,Glasgow,662.2359098909691,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
pizza,Pizza,UrnzTa6T3sLSVbbXLiYvQA,Paesano Pizza,4.5,55.8596504377382,-4.25060488821112,94 Miller Street,Glasgow,883.4473985301144,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
italian,Italian,UrnzTa6T3sLSVbbXLiYvQA,Paesano Pizza,4.5,55.8596504377382,-4.25060488821112,94 Miller Street,Glasgow,883.4473985301144,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
scottish,Scottish,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,1453.301151255712,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
pubs,Pubs,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,1453.301151255712,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
venues,Venues & Event Spaces,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,1453.301151255712,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
steak,Steakhouses,4B7sGFSBSDjiZMBrYG6AYg,Alston Bar & Beef,4.5,55.860346113084,-4.25765299458158,Glasgow Central Station,Glasgow,1276.1714049641873,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
cocktailbars,Cocktail Bars,4B7sGFSBSDjiZMBrYG6AYg,Alston Bar & Beef,4.5,55.860346113084,-4.25765299458158,Glasgow Central Station,Glasgow,1276.1714049641873,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
bars,Bars,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,1280.7938900035697,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
musicvenues,Music Venues,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,1280.7938900035697,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
cafes,Cafes,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,1280.7938900035697,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
pubs,Pubs,ykFuZwPzHrXih4-Y4NAe4Q,BrewDog DogHouse,4.4,55.8593557,-4.2480296,99 Hutcheson Street,Glasgow,760.356261645854,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
beer_and_wine,"Beer, Wine & Spirits",ykFuZwPzHrXih4-Y4NAe4Q,BrewDog DogHouse,4.4,55.8593557,-4.2480296,99 Hutcheson Street,Glasgow,760.356261645854,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
bbq,Barbeque,ykFuZwPzHrXih4-Y4NAe4Q,BrewDog DogHouse,4.4,55.8593557,-4.2480296,99 Hutcheson Street,Glasgow,760.356261645854,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
dimsum,Dim Sum,MeTwWsVkZBl4gFSBQKM0lg,Opium,4.6,55.8631744,-4.2579875,191 Hope Street,Glasgow,1273.5391897693066,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
asianfusion,Asian Fusion,MeTwWsVkZBl4gFSBQKM0lg,Opium,4.6,55.8631744,-4.2579875,191 Hope Street,Glasgow,1273.5391897693066,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
scottish,Scottish,xA5ZNtQY0TXXR0LgLD2T9g,Ardnamurchan,4.5,55.8663411926977,-4.25669548482902,325 Hope Street,Glasgow,1240.347602766457,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
wine_bars,Wine Bars,xA5ZNtQY0TXXR0LgLD2T9g,Ardnamurchan,4.5,55.8663411926977,-4.25669548482902,325 Hope Street,Glasgow,1240.347602766457,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
pubs,Pubs,v9dLhoA7jCzLiAcZpeLOmA,Bloc+,4.3,55.863971,-4.259456,117 Bath Street,Glasgow,1356.2301386467682,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
burgers,Burgers,v9dLhoA7jCzLiAcZpeLOmA,Bloc+,4.3,55.863971,-4.259456,117 Bath Street,Glasgow,1356.2301386467682,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
pizza,Pizza,v9dLhoA7jCzLiAcZpeLOmA,Bloc+,4.3,55.863971,-4.259456,117 Bath Street,Glasgow,1356.2301386467682,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
indpak,Indian,lxIzLHPF0KzoMsAGVELKPA,Chaakoo Bombay Cafe,4.6,55.8612686434504,-4.25586043938297,79 Saint Vincent Street,Glasgow,1146.1976609069227,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
cafes,Cafes,lxIzLHPF0KzoMsAGVELKPA,Chaakoo Bombay Cafe,4.6,55.8612686434504,-4.25586043938297,79 Saint Vincent Street,Glasgow,1146.1976609069227,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
pubs,Pubs,tt0MBksLam3cK78Z1ydPDQ,The Pot Still,4.7,55.862936,-4.257574,154 Hope Street,Glasgow,1244.685601015197,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
newamerican,New American,zsIOn29Q9A3DR_8iVpg5BA,The Anchor Line,4.2,55.8609807,-4.2523803,12-16 Saint Vincent Street,Glasgow,939.7458596093702,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
scottish,Scottish,zsIOn29Q9A3DR_8iVpg5BA,The Anchor Line,4.2,55.8609807,-4.2523803,12-16 Saint Vincent Street,Glasgow,939.7458596093702,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
steak,Steakhouses,zsIOn29Q9A3DR_8iVpg5BA,The Anchor Line,4.2,55.8609807,-4.2523803,12-16 Saint Vincent Street,Glasgow,939.7458596093702,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
scottish,Scottish,FwZxNZrEYLdvBioEE76QVA,Hutchesons Bar & Brasserie,4.2,55.859781774815,-4.24766507213573,158 Ingram Street,Glasgow,713.5266694525881,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
seafood,Seafood,FwZxNZrEYLdvBioEE76QVA,Hutchesons Bar & Brasserie,4.2,55.859781774815,-4.24766507213573,158 Ingram Street,Glasgow,713.5266694525881,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
steak,Steakhouses,FwZxNZrEYLdvBioEE76QVA,Hutchesons Bar & Brasserie,4.2,55.859781774815,-4.24766507213573,158 Ingram Street,Glasgow,713.5266694525881,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
seafood,Seafood,vMicp284XMPeYgi5aWjaWw,Gamba,4.4,55.862583,-4.2609256,225a West George Street,Glasgow,1446.68995797573,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
british,British,vMicp284XMPeYgi5aWjaWw,Gamba,4.4,55.862583,-4.2609256,225a West George Street,Glasgow,1446.68995797573,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
hotels,Hotels,wuncSrKUXPnK_W-EQb8wxA,Cathedral House Hotel,4.1,55.861914,-4.2351325,28-32 Cathedral Square,Glasgow,201.1025667060475,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
scottish,Scottish,wuncSrKUXPnK_W-EQb8wxA,Cathedral House Hotel,4.1,55.861914,-4.2351325,28-32 Cathedral Square,Glasgow,201.1025667060475,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
bars,Bars,9Qg4e4xt0unDrS3E_-FJyQ,13th Note,4.1,55.856037,-4.246903,50-60 King Street,Glasgow,959.9178396870182,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
musicvenues,Music Venues,9Qg4e4xt0unDrS3E_-FJyQ,13th Note,4.1,55.856037,-4.246903,50-60 King Street,Glasgow,959.9178396870182,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
vegan,Vegan,9Qg4e4xt0unDrS3E_-FJyQ,13th Note,4.1,55.856037,-4.246903,50-60 King Street,Glasgow,959.9178396870182,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
mexican,Mexican,awUfcFP5shfJFR2tX93OIg,Topolabamba,4.0,55.8614049,-4.2559124,89 Saint Vincent Street,Glasgow,1146.9927955499397,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
bars,Bars,awUfcFP5shfJFR2tX93OIg,Topolabamba,4.0,55.8614049,-4.2559124,89 Saint Vincent Street,Glasgow,1146.9927955499397,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
bars,Bars,YQhxT_NIHUlJUQPR6YX1xw,Mono,4.0,55.855667,-4.246119,10-12 King's Court,Glasgow,965.9554595988673,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
vegan,Vegan,YQhxT_NIHUlJUQPR6YX1xw,Mono,4.0,55.855667,-4.246119,10-12 King's Court,Glasgow,965.9554595988673,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
musicvenues,Music Venues,YQhxT_NIHUlJUQPR6YX1xw,Mono,4.0,55.855667,-4.246119,10-12 King's Court,Glasgow,965.9554595988673,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
seafood,Seafood,b4aprwcA-DzHRBAoeyk2Kg,Rogano,4.3,55.860093381578,-4.2536315504248,11 Exchange Place,Glasgow,1041.7798503514666,55.862973,-4.237745,d1cfef68e6b380467d3f8927379319b3,5
museums,Museums,Z9ZnvAosi4mzKh7QMAadYw,The Burrell Collection,4.3,55.8309673731978,-4.30765494267274,Pollok Country Park,Glasgow,126.80596428744116,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
cafes,Cafes,Z9ZnvAosi4mzKh7QMAadYw,The Burrell Collection,4.3,55.8309673731978,-4.30765494267274,Pollok Country Park,Glasgow,126.80596428744116,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
parks,Parks,CHyS17GqhaIPm08IODgr9A,Pollok Country Park,4.5,55.8327223235485,-4.30938720703125,2060 Pollokshaws Road,Glasgow,349.41093025180146,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
italian,Italian,nhrkKcR9rjz6oYEcLuMejA,ORO,3.7,55.828426,-4.2832625,85 Kilmarnock Road,Glasgow,1491.7514846370223,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
pizza,Pizza,nhrkKcR9rjz6oYEcLuMejA,ORO,3.7,55.828426,-4.2832625,85 Kilmarnock Road,Glasgow,1491.7514846370223,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
bars,Bars,O6Le3OWVaOjAo-eMHCld7Q,Loks Bar & Kitchen,3.8,55.8234933097088,-4.28808213809816,16 Newlandsfield Road,Glasgow,1373.9476470562518,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
british,British,O6Le3OWVaOjAo-eMHCld7Q,Loks Bar & Kitchen,3.8,55.8234933097088,-4.28808213809816,16 Newlandsfield Road,Glasgow,1373.9476470562518,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
breakfast_brunch,Breakfast & Brunch,ZG5tJYHkwgD7S_Tespop5A,Pollok House Restaurant,4.0,55.823787,-4.304048,2060 Pollokshaws Rd,Glasgow,117.876268930316,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
soup,Soup,ZG5tJYHkwgD7S_Tespop5A,Pollok House Restaurant,4.0,55.823787,-4.304048,2060 Pollokshaws Rd,Glasgow,117.876268930316,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
sandwiches,Sandwiches,ZG5tJYHkwgD7S_Tespop5A,Pollok House Restaurant,4.0,55.823787,-4.304048,2060 Pollokshaws Rd,Glasgow,117.876268930316,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
cafes,Cafes,wAAcmri_ETpuiW817oal_g,Newlands Cafe,4.4,55.8248539,-4.2861054,262 Kilmarnock Road,Glasgow,1414.0866843544923,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
candy,Candy Stores,wAAcmri_ETpuiW817oal_g,Newlands Cafe,4.4,55.8248539,-4.2861054,262 Kilmarnock Road,Glasgow,1414.0866843544923,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
icecream,Ice Cream & Frozen Yogurt,wAAcmri_ETpuiW817oal_g,Newlands Cafe,4.4,55.8248539,-4.2861054,262 Kilmarnock Road,Glasgow,1414.0866843544923,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
cafes,Cafes,snXKVrBw_bMD1XVKLCT6CQ,D'nisi,3.9,55.8260991169892,-4.28552233307737,265 Kilmarnock Road,Shawlands,1399.5561516620483,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
landmarks,Landmarks & Historical Buildings,1ilTinmkodQPJ83gu2WIaQ,Gatekeeper's Building,4.0,55.823787,-4.304048,Pollok Country Park,Glasgow,117.876268930316,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
beerbar,Beer Bar,cbDIHUZYHdQJ-akJM1kFQg,Sweet Recreation,5.0,55.828368,-4.2833222,87 Kilmarnock Road,Glasgow,1487.4903999430853,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
burgers,Burgers,cbDIHUZYHdQJ-akJM1kFQg,Sweet Recreation,5.0,55.828368,-4.2833222,87 Kilmarnock Road,Glasgow,1487.4903999430853,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
cocktailbars,Cocktail Bars,cbDIHUZYHdQJ-akJM1kFQg,Sweet Recreation,5.0,55.828368,-4.2833222,87 Kilmarnock Road,Glasgow,1487.4903999430853,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
pubs,Pubs,4EW7Gq5oymiKIG8IgdrYYA,The Burrell,2.9,55.827564,-4.295572,1534 Pollokshaws Road,Glasgow,752.8529164062699,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
british,British,4EW7Gq5oymiKIG8IgdrYYA,The Burrell,2.9,55.827564,-4.295572,1534 Pollokshaws Road,Glasgow,752.8529164062699,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
museums,Museums,k5qW7F0wmIVuh736v7Yblw,Pollok House,4.3,55.8281354957972,-4.31802121084639,Pollok Country Park,Glasgow,723.5525785234285,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
indpak,Indian,m71COHUS-BGVtkrB3HuNlQ,Little India,4.1,55.828819,-4.282961,71 Kilmarnock Road,Glasgow,1498.594938997415,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
pubs,Pubs,TIQfV01atdyKKabD05EhpA,Sir John Stirling Maxwell,2.8,55.8275263,-4.2846221,140 Kilmarnock Road,Glasgow,1405.7082024359636,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
parks,Parks,Al66V91xTNRPArMWfbwCOQ,Newlands Park,5.0,55.8177380044073,-4.28362109545481,Lubnaig Road,Glasgow,1985.7431495500064,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
venues,Venues & Event Spaces,pLIGaayEhuWpW4xL0d2ZYA,Pollok House,5.0,55.8281354957972,-4.31802121084639,2060 Pollokshaws Rd,Glasgow,723.5525785234285,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
landmarks,Landmarks & Historical Buildings,pLIGaayEhuWpW4xL0d2ZYA,Pollok House,5.0,55.8281354957972,-4.31802121084639,2060 Pollokshaws Rd,Glasgow,723.5525785234285,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
chinese,Chinese,_gsfWKF0oa_p3-DERTzrZw,Tao Southside,4.0,55.8272438,-4.2848611,162-164 Kilmarnock Road,Glasgow,1401.598242149481,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
bbq,Barbeque,o4yxHAbbrxHbGmqRYQGw4g,Shahed's Tandoori Giffnock,5.0,55.8183041831677,-4.29106336086988,215 Fenwick Road,Giffnock,1625.4875495647632,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
chicken_wings,Chicken Wings,o4yxHAbbrxHbGmqRYQGw4g,Shahed's Tandoori Giffnock,5.0,55.8183041831677,-4.29106336086988,215 Fenwick Road,Giffnock,1625.4875495647632,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
pizza,Pizza,o4yxHAbbrxHbGmqRYQGw4g,Shahed's Tandoori Giffnock,5.0,55.8183041831677,-4.29106336086988,215 Fenwick Road,Giffnock,1625.4875495647632,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
bakeries,Bakeries,ZAF_71GnlM2GjZVDbgk7Ug,Newlands Home Bakery,3.7,55.825386,-4.286261,238-240 Kilmarnock Road,Glasgow,1387.349049555237,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
landmarks,Landmarks & Historical Buildings,OrdfsozQNABgSVY3XSVdGw,Pollokshields Burgh Hall,5.0,55.8385572,-4.2861212,70 Glencairn Drive,Glasgow,1613.5611751270658,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
hotdogs,Fast Food,_sgwM8M86sm3-awywO-1-Q,Crystal Castle,4.3,55.8288151919791,-4.28628687084997,1307 Pollokshaws Road,Glasgow,1291.719334651856,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
chinese,Chinese,_sgwM8M86sm3-awywO-1-Q,Crystal Castle,4.3,55.8288151919791,-4.28628687084997,1307 Pollokshaws Road,Glasgow,1291.719334651856,55.829914,-4.306877,d204cd406e1b7af53252157f13d4df60,6
seafood,Seafood,JNpi062fXUtd3lmGUSu-ww,Café Gandolfi,4.5,55.8580469,-4.2442038,64 Albion Street,Glasgow,315.67439326430775,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
british,British,JNpi062fXUtd3lmGUSu-ww,Café Gandolfi,4.5,55.8580469,-4.2442038,64 Albion Street,Glasgow,315.67439326430775,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
bars,Bars,9Qg4e4xt0unDrS3E_-FJyQ,13th Note,4.1,55.856037,-4.246903,50-60 King Street,Glasgow,19.898869010915686,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
musicvenues,Music Venues,9Qg4e4xt0unDrS3E_-FJyQ,13th Note,4.1,55.856037,-4.246903,50-60 King Street,Glasgow,19.898869010915686,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
vegan,Vegan,9Qg4e4xt0unDrS3E_-FJyQ,13th Note,4.1,55.856037,-4.246903,50-60 King Street,Glasgow,19.898869010915686,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
bars,Bars,YQhxT_NIHUlJUQPR6YX1xw,Mono,4.0,55.855667,-4.246119,10-12 King's Court,Glasgow,56.12844656411425,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
vegan,Vegan,YQhxT_NIHUlJUQPR6YX1xw,Mono,4.0,55.855667,-4.246119,10-12 King's Court,Glasgow,56.12844656411425,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
musicvenues,Music Venues,YQhxT_NIHUlJUQPR6YX1xw,Mono,4.0,55.855667,-4.246119,10-12 King's Court,Glasgow,56.12844656411425,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
pubs,Pubs,ykFuZwPzHrXih4-Y4NAe4Q,BrewDog DogHouse,4.4,55.8593557,-4.2480296,99 Hutcheson Street,Glasgow,395.619271412903,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
beer_and_wine,"Beer, Wine & Spirits",ykFuZwPzHrXih4-Y4NAe4Q,BrewDog DogHouse,4.4,55.8593557,-4.2480296,99 Hutcheson Street,Glasgow,395.619271412903,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
bbq,Barbeque,ykFuZwPzHrXih4-Y4NAe4Q,BrewDog DogHouse,4.4,55.8593557,-4.2480296,99 Hutcheson Street,Glasgow,395.619271412903,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
pizza,Pizza,UrnzTa6T3sLSVbbXLiYvQA,Paesano Pizza,4.5,55.8596504377382,-4.25060488821112,94 Miller Street,Glasgow,479.2388345286296,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
italian,Italian,UrnzTa6T3sLSVbbXLiYvQA,Paesano Pizza,4.5,55.8596504377382,-4.25060488821112,94 Miller Street,Glasgow,479.2388345286296,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
russian,Russian,CsbxqSI--GTXHhNTxb_RTQ,Russian Cafe-Gallery Cossachok,4.2,55.856768,-4.24691,10 King Street,Glasgow,92.1127729604932,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
ukrainian,Ukrainian,CsbxqSI--GTXHhNTxb_RTQ,Russian Cafe-Gallery Cossachok,4.2,55.856768,-4.24691,10 King Street,Glasgow,92.1127729604932,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
pubs,Pubs,shr_9YbSFDKa8CV3YxZHXQ,Blackfriars,4.1,55.8579061,-4.2447286,36 Bell Street,Glasgow,265.9683041014681,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
modern_european,Modern European,AeJM5tTUWOd_NAcSx2O8ug,Trans-Europe Café,4.4,55.856139,-4.245404,25 Parnie Street,Glasgow,103.2557662523112,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
cafes,Cafes,AeJM5tTUWOd_NAcSx2O8ug,Trans-Europe Café,4.4,55.856139,-4.245404,25 Parnie Street,Glasgow,103.2557662523112,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
pubs,Pubs,8d2XUB08K4KvyLlRikiuTw,Café Source,4.5,55.8550195,-4.2434128,1 St Andrews Square,Glasgow,255.63371398562208,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
gastropubs,Gastropubs,8d2XUB08K4KvyLlRikiuTw,Café Source,4.5,55.8550195,-4.2434128,1 St Andrews Square,Glasgow,255.63371398562208,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
scottish,Scottish,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,1273.0473238463198,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
pubs,Pubs,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,1273.0473238463198,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
venues,Venues & Event Spaces,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,1273.0473238463198,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
cafes,Cafes,9I0QM3wBHiMzX2AvL3OQeg,The Wilson Street Pantry,4.7,55.8585085104567,-4.24597920711201,6 Wilson Street,Glasgow,300.66806312257944,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
coffee,Coffee & Tea,9I0QM3wBHiMzX2AvL3OQeg,The Wilson Street Pantry,4.7,55.8585085104567,-4.24597920711201,6 Wilson Street,Glasgow,300.66806312257944,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
breakfast_brunch,Breakfast & Brunch,9I0QM3wBHiMzX2AvL3OQeg,The Wilson Street Pantry,4.7,55.8585085104567,-4.24597920711201,6 Wilson Street,Glasgow,300.66806312257944,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
mediterranean,Mediterranean,UtJbNFRkVS6UZ5UYt7S_pw,Brunswick Hotel,4.3,55.859118,-4.246646,106 -108 Brunswick Street,Glasgow,355.5733060628099,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
italian,Italian,UtJbNFRkVS6UZ5UYt7S_pw,Brunswick Hotel,4.3,55.859118,-4.246646,106 -108 Brunswick Street,Glasgow,355.5733060628099,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
steak,Steakhouses,4B7sGFSBSDjiZMBrYG6AYg,Alston Bar & Beef,4.5,55.860346113084,-4.25765299458158,Glasgow Central Station,Glasgow,833.6585411408261,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
cocktailbars,Cocktail Bars,4B7sGFSBSDjiZMBrYG6AYg,Alston Bar & Beef,4.5,55.860346113084,-4.25765299458158,Glasgow Central Station,Glasgow,833.6585411408261,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
indpak,Indian,c5zxCMlvp5-zQKVQdYXlHQ,The Dhabba,4.1,55.858403,-4.24547,44 Candleriggs,Glasgow,256.59808302993235,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
scottish,Scottish,FwZxNZrEYLdvBioEE76QVA,Hutchesons Bar & Brasserie,4.2,55.859781774815,-4.24766507213573,158 Ingram Street,Glasgow,438.3584312952878,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
seafood,Seafood,FwZxNZrEYLdvBioEE76QVA,Hutchesons Bar & Brasserie,4.2,55.859781774815,-4.24766507213573,158 Ingram Street,Glasgow,438.3584312952878,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
steak,Steakhouses,FwZxNZrEYLdvBioEE76QVA,Hutchesons Bar & Brasserie,4.2,55.859781774815,-4.24766507213573,158 Ingram Street,Glasgow,438.3584312952878,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
bars,Bars,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,903.2659938355586,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
musicvenues,Music Venues,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,903.2659938355586,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
cafes,Cafes,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,903.2659938355586,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
chinese,Chinese,nVSnufZ13Mcm9c5XufSPtg,Sichuan House,4.4,55.8655626,-4.2659366,345-349 Sauchiehall Street,Glasgow,1557.8372553442753,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
bars,Bars,FRoH-GpX2gXx8wCqs9IsMQ,Wild Cabaret,3.8,55.8577487818921,-4.24583424057311,18 Candleriggs,Glasgow,221.2655560196257,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
cabaret,Cabaret,FRoH-GpX2gXx8wCqs9IsMQ,Wild Cabaret,3.8,55.8577487818921,-4.24583424057311,18 Candleriggs,Glasgow,221.2655560196257,55.85586,-4.24695,d33c72793e492060711833bcbbd2667e,2
